Continuous_Feature_1,Continuous_Feature_2,Binary_Feature_1,ClusterTruth
0.802822556541938,0.4770072406835947,0,1
0.8537573943169608,0.609170903451598,1,1
0.6831120702831837,0.5946023357116086,1,1
0.7098180140158554,0.5263630137531561,1,1
0.8285167537304221,0.7374101276349856,0,1
0.7193171106854166,0.4630695098395165,0,1
0.9648159089808965,0.6276541722345776,1,1
0.7027061335535586,0.6606101488111815,0,1
0.8198997234742339,0.48377439343014583,0,1
0.795038159094559,0.6182405299725481,1,1
0.7182685137270233,0.612206521431274,0,1
0.7657876050186669,0.7536381031701225,0,1
0.551716239180736,0.4147486280276085,1,1
0.8366853373113281,0.5234357348264157,1,1
0.982433169724561,0.4807987482227702,1,1
0.7489509629698897,0.44487632471387084,1,1
0.7934731532166104,0.8477219114831709,0,1
0.7975286362500249,0.7526750613576907,0,1
0.8373960952769752,0.49842031542941656,0,1
0.5306217065230961,0.6986991099166378,0,1
0.7891708155934465,0.5377924477277798,1,1
0.5909421912891103,0.6275902612181578,0,1
0.8740119596798813,0.7547958470753493,0,1
0.7900219004932523,0.45724698849372136,0,1
0.7146058411801202,0.606122680296523,1,1
0.7283067409419492,0.5127289200145131,0,1
0.7310713134599647,0.48913495488640146,1,1
0.6817615830875512,0.5797735842965239,0,1
0.7296550951078165,0.4146289860836316,0,1
0.35604409751279165,1.0,0,2
0.3301859724883911,0.8033254077132017,0,2
0.408890209512136,0.6225711217495273,1,2
0.35685333268923847,0.8510613262937539,1,2
0.4117689334598304,0.6423201893385575,0,2
0.35880376675631753,0.7474841660642082,0,2
0.424358644856241,0.845930932873268,1,2
0.4223411566811149,0.9072168567868149,1,2
0.32710248971729544,0.7849334385149784,1,2
0.32414273868274235,0.7174560262753633,1,2
0.3179327791267269,0.7417949617948656,1,2
0.3647196480471729,0.8595579721800208,1,2
0.29059695275826847,0.8398514086209539,1,2
0.4600415723288077,0.7643962839418426,0,2
0.3497372365843105,0.721737487592468,1,2
0.3639640869447798,0.6590188721171262,0,2
0.40589623406427494,0.6527661244579738,0,2
0.4884018664038004,0.7905505004546698,0,2
0.3257137577400941,0.7446708524385468,1,2
0.2922350835407769,0.6306954926417352,0,2
0.6330275510003824,0.5414075168087029,1,2
0.3288922870342629,0.649261606890456,0,2
0.37457463601659846,0.5380867293840446,0,2
0.4522107409448508,0.7156114624552334,1,2
0.46597392533186544,0.7699159827833686,0,2
0.28282991447387984,0.5739850686248587,1,2
0.5082262496298275,0.8074966729700808,1,2
0.36078069638528565,0.6634543275989161,0,2
0.38485572731635187,0.6764606940899619,0,2
0.36098970998096647,0.8006330948887432,0,2
0.33865013074287764,0.6857907188877463,1,2
0.3860574405375286,0.8421944058925244,1,2
0.4662068257311703,0.6334526802893915,0,2
0.38861638765985146,0.6438621005897751,1,2
0.32897501490800557,0.6503026830670657,0,2
0.2411572051862739,0.6790942207288231,1,2
0.35757313072483177,0.7248799960702395,1,2
0.4458064890142341,0.7821182641219524,0,2
0.3113165399292304,0.6547616354935644,1,2
0.34808060236115446,0.6497583894180052,0,2
0.4145664694110536,0.7574380893128778,0,2
0.4073911984353075,0.6402397859134842,0,2
0.3542434905453259,0.7645745503465475,0,2
0.42815193325519796,0.7193411097273905,0,2
0.330936228722255,0.6291230815284778,1,2
0.6133995407873413,0.708464682572002,0,2
0.5506916151739604,0.7865758064399853,0,2
0.3380955695970662,0.5405514959446418,1,2
0.33635265987227647,0.5485874537929408,1,2
0.4005108789722826,0.6693512532358412,1,2
0.41892434358806024,0.6106429100267623,1,2
0.3842494675518146,0.6359547337888466,0,2
0.3513491015128113,0.7918483530912377,0,2
0.45560711943496784,0.6911200998442957,0,2
0.2863920930877005,0.7531139627668626,0,2
0.5721554623580494,0.8236142805295619,0,2
0.29717834045103564,0.669894197663286,0,2
0.2656239365715112,0.8589136759613882,1,2
0.3370289843956658,0.7730755384245656,1,2
0.4782846397225395,0.8819513245893478,0,2
0.420647443466664,0.5425761318159268,1,2
0.3173545654259543,0.6884294419355894,0,2
0.4573345651398027,0.705089321778285,1,2
0.3863328809063958,0.697646403494135,1,2
0.4591821500393667,0.7703651740986766,1,2
0.4079883119838631,0.8201455313746051,0,2
0.2864849047747368,0.7375548889425707,0,2
0.32497551457325574,0.8349822418059909,1,2
0.2960596598248108,0.6386410137474502,1,2
0.3600843989301776,0.7977320648608244,0,2
0.3612453545676582,0.79826026547827,0,2
0.30284326832877323,0.8916410460337658,1,2
0.4865849790751981,0.8114906033096811,0,2
0.19661713605121442,0.5832346001438505,1,2
0.5628699417478089,0.8179065721571748,1,2
0.4282508659588827,0.6534324408297146,1,2
0.2891653944900214,0.5405439957917183,1,2
0.46035805546333863,0.5466466216740266,0,2
0.5114855226373333,0.774371005496254,0,2
0.4091710400102883,0.7512853429793391,1,2
0.5161053669069274,0.6968808446720367,1,2
0.4888732366430321,0.7715644894156257,0,2
0.38180924042466297,0.7553797911431752,0,2
0.3309610164564649,0.748672012419425,1,2
0.4228964331828729,0.6924492497662719,1,2
0.503755547850618,0.8064314724974275,1,2
0.507341052465931,0.5405384911654998,1,2
0.41116382605021057,0.641486465633686,0,2
0.3625531936401734,0.5986982843269566,0,2
0.3419062632464161,0.6804270732865456,0,2
0.28733241475831695,0.7494457550388925,0,2
0.3583182274687323,0.8342716069971816,1,2
0.556364157990829,0.6929058790509666,1,2
0.358031095372914,0.7409287931767228,1,2
0.3705164694128459,0.6520172694672083,0,2
0.48575924991536895,0.8229849511438094,0,2
0.38223299306494357,0.6800709362527233,0,2
0.4511559047966942,0.7492624405909432,1,2
0.4349247368944252,0.7784302502805152,0,2
0.2817794829577157,0.857489774654234,0,2
0.4503382672354779,0.6451048861448221,1,2
0.33365080797436647,0.7553752265362692,1,2
0.39388600295551385,0.7019677731041392,0,2
0.35753712674717425,0.8564006293298676,1,2
0.400966662130326,0.8049955872842371,0,2
0.38089022737286693,0.805401137563097,0,2
0.3516956963170048,0.7290194878358245,1,2
0.4789044846135475,0.8216493443206898,0,2
0.44792817145985375,0.7566684402421606,1,2
0.39462513951685796,0.7216741261679619,1,2
0.3431209949583642,0.623767992043095,1,2
0.42345263631758573,0.7129734783631696,1,2
0.49771834884180166,0.9058672600602,1,2
0.3740071109823889,0.566939794996189,0,2
0.6478779296559841,0.5988061188133085,1,2
0.26932575529603964,0.6822028023699604,0,2
0.43996821191224,0.6540358296001078,0,2
0.5719982531773365,0.7052249247069824,1,2
0.5591878819456464,0.6629331422412288,1,2
0.28692818623882727,0.7366174883008536,0,2
0.21596653274613292,0.7639911449013184,1,2
0.5365534691569687,0.8350601596160354,0,2
0.17599901113549074,0.8075693918752982,1,2
0.4768610892484835,0.6545488068064027,0,2
0.16850586830603986,0.6238736807435119,0,2
0.45464810503661646,0.8911454087133797,1,2
0.3098708178103081,0.7419138760404944,0,2
0.3137798182078654,0.7814034939707797,1,2
0.3491260597791774,0.5853382832714022,0,2
0.3877819743315236,0.6431236915311584,0,2
0.32611652964670795,0.6917819836070862,1,2
0.42509124995217573,0.7510062355395218,0,2
0.4909753647705135,0.8251953259631144,0,2
0.2614794534046057,0.8604557141306748,1,2
0.3186804121305093,0.7782511464945052,0,2
0.2887890606093971,0.8138079189420373,0,2
0.44358053098253725,0.8354995557689815,0,2
0.4786071334415379,0.7216534188024828,0,2
0.5038235197081743,0.9040563260443979,0,2
0.49046960869000644,0.6676570775973654,1,2
0.3102379056693791,0.622185593996371,0,2
0.2306470346608982,0.850394845877164,0,2
0.48539865757119705,0.48950817661024154,1,2
0.42721728864535785,0.7569686487256686,0,2
0.4142026403593654,0.7327625768603956,1,2
0.5928222612107271,0.9042147307202077,1,2
0.2762443094704162,0.6335963396436022,0,2
0.31008968661920705,0.6515044115585125,1,2
0.3560350290828807,0.714984453704401,1,2
0.30991471367695417,0.6978624778576482,1,2
0.46641562533210384,0.8326801887116764,0,2
0.33985944254490413,0.6703793257711299,1,2
0.37806800009512853,0.6080214398528623,1,2
0.2966189736213277,0.7179105256702965,0,2
0.3784474892220071,0.6777055612151187,0,2
0.515893425545149,0.7328633990027732,1,2
0.3817991644689605,0.8003019715139632,1,2
0.3747636921713641,0.8712790172482965,0,2
0.3958450428953936,0.7550233289254267,0,2
0.420948602332426,0.7413414048730649,1,2
0.35378102441599313,0.7522587798329741,0,2
0.4144856544809281,0.7527404032827067,0,2
0.5309621498445432,0.6978503884657776,0,2
0.3892055850932307,0.8825945670695117,1,2
0.18249888697610653,0.7096108781474231,1,2
0.3258978898721704,0.6941539780449013,0,2
0.4648967580398231,0.4720920686334459,1,2
0.3907880286401872,0.6966829753985996,0,2
0.3868002821523485,0.6019683418943613,1,2
0.0,0.8030257668831497,1,2
0.43543056201364094,0.8747517752051335,0,2
0.4425103791630886,0.6973631050204525,0,2
0.4692540183905394,0.7712284533459,1,2
0.4755566272905072,0.9099745758523792,1,2
0.4175209010038632,0.8790789690582679,0,2
0.23071123406707963,0.7240802099185919,1,2
0.47060893973574514,0.8825437346061962,1,2
0.33669635526999747,0.696216661298656,0,2
0.2931056465746322,0.7846270893142293,0,2
0.3332143735057499,0.8246265288416086,0,2
0.2323338458994433,0.5990435733088413,0,2
0.5224591367846443,0.7188149623957978,0,2
0.43268313336366804,0.5414677391352396,1,2
0.3141209653093253,0.6791115797596889,0,2
0.508661848853011,0.7023053149646947,1,2
0.4718968735923722,0.729836012035199,1,2
0.30049855578638707,0.7495758579991793,1,2
0.3748550950228502,0.6402205816072655,0,2
0.5181272885718244,0.6876902259437272,1,2
0.40029985442167254,0.7971761848350247,1,2
0.4143023322001219,0.6488752177865336,1,2
0.19525274301165566,0.679605751042091,1,2
0.2941925986369411,0.7940645178734325,1,2
0.35155354486032714,0.5164903166904553,1,2
0.5356236380179388,0.5766478970912923,1,2
0.33819967268386836,0.6769759740321151,0,2
0.36611141124665597,0.8085543789782346,0,2
0.32074907842365363,0.7476181131687762,0,2
0.25903312563381586,0.8309194249162808,0,2
0.49886985142463985,0.7241474495064235,0,2
0.3887796498635895,0.7443770325077956,1,2
0.371640401874353,0.646274739690642,1,2
0.3965628331801384,0.7755662967681285,1,2
0.438790116420467,0.7458068205665889,1,2
0.5754639707202642,0.6500006945415597,1,2
0.3113607562377209,0.6555706846013192,1,2
0.40187006925328644,0.8356412541784366,1,2
0.3451821010021238,0.7029533998949199,1,2
0.43044655770730106,0.6483274244689345,1,2
0.2713257582909704,0.6137861541945873,1,2
0.30132599498135265,0.8013618314968249,0,2
0.25702639482771616,0.6337352422448165,0,2
0.30545333998047985,0.7429551701815258,1,2
0.31011826138559356,0.5173787320119914,1,2
0.5149569667207083,0.6747575062547919,0,2
0.41855607468089784,0.7507429663958538,1,2
0.5103889640834907,0.7753326543565275,1,2
0.29568198823987146,0.7775391623156032,1,2
0.4063703001682384,0.6888855794932698,1,2
0.42083243657692804,0.6909473637152538,1,2
0.24515342765083187,0.8074150281081247,0,2
0.46930102416065284,0.6125953855382867,1,2
0.5160326473677355,0.8727644518532311,0,2
0.2935996760902166,0.7539595922484346,0,2
0.3759410394847328,0.8010169308857562,0,2
0.38555512133733966,0.7868256856598099,0,2
0.3026516336518561,0.7414158439701818,1,2
0.2730976766432848,0.5696452841491302,1,2
0.3769792661813711,0.8808182328323968,0,2
0.3957194512599806,0.8130397193310999,1,2
0.3887108342033931,0.7407811855099175,0,2
0.4609308344801428,0.7161590899415118,0,2
0.15678243163119016,0.7387013249118678,0,2
0.21982063507959665,0.9149897191120984,0,2
0.46142895279948104,0.7263532831660742,0,2
0.4283988988055504,0.8048767088530111,1,2
0.46446975961413733,0.7710831194499004,1,2
0.38820330884007004,0.6978986922577558,0,2
0.3742564498122561,0.7046317664715687,1,2
0.26724647420391706,0.7580856235408349,1,2
0.46490150662708624,0.7951765638608479,0,2
0.4954742621401304,0.6220251726547191,0,2
0.30239167012883084,0.7473055003527775,0,2
0.3752994952639148,0.6764231678261386,0,2
0.4711366189082911,0.8679474514699463,0,2
0.46009451478214414,0.7484300517138578,0,2
0.2819674138140274,0.6107817678758403,1,2
0.25196984815619894,0.8218590624068225,1,2
0.3397544725668658,0.7758671689835939,0,2
0.5202900842459555,0.7749739828319326,1,2
0.2372919800340686,0.8227933144809956,1,2
0.36093638935559796,0.5971478292079953,0,2
0.4344130755277418,0.7528816605770954,1,2
0.5193246179137063,0.6434264499804925,0,2
0.43324866278323015,0.6293030641429294,0,2
0.5453609093214467,0.6796878063235565,1,2
0.3303132822826002,0.6103380427252766,0,2
0.20407168807699314,0.7185565092018671,0,2
0.3289858265727924,0.687774548910679,0,2
0.4376110305711714,0.6745072969368305,0,2
0.39752289704571014,0.6385181105018225,1,2
0.38888726331703377,0.7390913571954012,1,2
0.29810932457250766,0.8958723488813154,0,2
0.540574861735202,0.7379770526949015,1,2
0.4224976366339709,0.6050509151510473,0,2
0.27573164770222286,0.7349810231720615,1,2
0.31675922476806806,0.6551511402158852,0,2
0.4550549648001145,0.55905914499439,1,2
0.5409398713574023,0.7505120736392423,0,2
0.5689114388768114,0.62677926554626,1,2
0.3544607076867238,0.7896012823828882,1,2
0.3156811955819533,0.9009270983098703,1,2
0.3978591611291985,0.6529009822903924,1,2
0.3244495213749221,0.6326037454649278,1,2
0.3275115196110645,0.6135103010349829,0,2
0.3825142748629857,0.7671871652526618,0,2
0.6180715783044981,0.7960306420763035,0,2
0.6518885081602939,0.7283369938196497,0,2
0.4131105547968628,0.6389678188516119,0,2
0.3563816839271379,0.7274409508581983,1,2
0.3682299057179688,0.6561455993194644,0,2
0.46543223554659174,0.7269906277311915,1,2
0.3689424495381407,0.6338847780479138,0,2
0.4708931842403341,0.7751382152045498,0,2
0.3961586019325992,0.692113487628887,0,2
0.1987427711460968,0.6960124960709224,1,2
0.37826493995116206,0.8277065858903976,0,2
0.4977050473163612,0.7496626678186488,1,2
0.30352170998778727,0.7527265904537284,0,2
0.4634892388021003,0.7355176105003665,0,2
0.5478212794253015,0.7411659774922039,1,2
0.3819948591024116,0.6857444094221588,1,2
0.4084121393553757,0.7837053320525325,0,2
0.47232082332898384,0.8487654224348673,0,2
0.4109326590936851,0.7229691718128555,1,2
0.3104057301130423,0.775089785822072,0,2
0.4022043049742426,0.7939849381615491,0,2
0.3663440407823858,0.9117887276850933,1,2
0.5199808142580082,0.7354541676390245,1,2
0.30894968464923933,0.9395362022164997,1,2
0.26233316917236016,0.7456987995392175,1,2
0.3834363338079486,0.7584356393835325,0,2
0.3411245096563242,0.8083384019776565,0,2
0.362471912993909,0.598754117285665,0,2
0.34926098596318106,0.6603329798073391,0,2
0.35810384738183915,0.6534451274776432,1,2
0.2859014506945087,0.750139983091014,0,2
0.3119088470736594,0.6831788142090184,0,2
0.4643615845413127,0.7837468070405791,1,2
0.34188595174661973,0.7108687607367863,1,2
0.47045784132392565,0.8405513271234346,1,2
0.4323269523939119,0.6140174555820789,1,2
0.42377415685015907,0.7604781137473826,1,2
0.3383780965710825,0.7203817370173816,1,2
0.3441941002721066,0.7051527233907944,1,2
0.5267065260121785,0.732328782701533,1,2
0.2512659239022431,0.6370691933441461,1,2
0.41366511859080884,0.7012817067699562,1,2
0.4388024158652576,0.8248653903828245,0,2
0.4534998895031833,0.7728356099126703,0,2
0.28368677277767695,0.7089292200143812,0,2
0.4249053195325351,0.6343238183756126,0,2
0.13292209536401067,0.7264812359003134,0,2
0.36333663798470983,0.6827619174565962,0,2
0.5057095914228469,0.7428693954697465,1,2
0.1951020366258864,0.7473802992696994,0,2
0.32201972984110827,0.7644782082593296,1,2
0.5917053912741959,0.7907155350288535,1,2
0.4503696260257538,0.7539333124222309,1,2
0.3664850949336368,0.8258842546541476,1,2
0.4102276370696472,0.5984190830868417,1,2
0.42868222732364025,0.7714854434204006,1,2
0.5974196514895206,0.7852203502682873,1,2
0.6109780179448645,0.6293308956522652,1,2
